grid_id,lon,lat
G1435,90.06799023826424,23.658120567084076
G1669,90.07778343049696,23.658305662244377
G1552,90.07288682190824,23.658213191836495
G1553,90.07278633814104,23.662723614204847
G1436,90.06788958699092,23.662630969685523
G1670,90.07768311423969,23.662816104346717
G1671,90.07758277307542,23.66732654342358
G1554,90.07268582942532,23.6672340335464
G1437,90.06778891072753,23.66714136925887
G1672,90.07748240700036,23.67183697947446
G1903,90.08757672234252,23.658490140013924
G1786,90.0826800639889,23.658397978304574
G2020,90.0924734055163,23.658582147369298
G2021,90.09237359181147,23.66309264847612
G1904,90.08747674111643,23.6630006214855
G1787,90.08257991524532,23.662908440107994
G1905,90.0873767350664,23.667511099934217
G1788,90.08247974163629,23.667418898887227
G2022,90.09227375332422,23.667603146561387
G1906,90.08727670418868,23.672021575359572
G1789,90.08237954315801,23.67192935464181
G2023,90.09217389005082,23.672113641624602
G1790,90.08227931980672,23.676439807371242
G1907,90.08717664847948,23.67653204776109
G2024,90.0920740019875,23.676624133665293
G1908,90.08707656793504,23.681042517138277
G2025,90.09197408913047,23.681134622682947
G1791,90.08217907157862,23.680950257075025
G1792,90.08207879846995,23.68546070375268
G1909,90.08697646255158,23.685552983490634
G1087,90.0529971007614,23.67137278700445
G1204,90.05789411193082,23.671465934372332
G1322,90.06269025429914,23.67606930101834
G1088,90.05289587163712,23.67588312101008
G1205,90.05779305042586,23.675976288247554
G1206,90.05769196383638,23.680486639090557
G1089,90.05279461738677,23.680393451982173
G1323,90.06258933537433,23.680579671699338
G1207,90.05759085215854,23.684996986900842
G1324,90.06248839140272,23.685090039348943
G1555,90.07258529575729,23.671744449860668
G1438,90.0676882094703,23.671651765803613
G1673,90.07738201601076,23.676347412498885
G1439,90.06758748321542,23.67616215931927
G1556,90.07248473713314,23.67625486314717
G1674,90.07728160010281,23.68085784249635
G1440,90.0674867319591,23.680672549805347
G1557,90.0723841535491,23.680765273405406
G1675,90.0771811592727,23.685368269466377
G1558,90.07228354500137,23.685275680634874
G0619,90.03340930772168,23.67099865325891
G0502,90.02859933976582,23.670836113853092
G0386,90.02206128719024,23.67356280673717
G0620,90.03330740815836,23.67550890745704
G0503,90.02958014885589,23.674478592022187
G0621,90.03332960254433,23.679566931615316
G0504,90.03044186547343,23.67891041057232
G0622,90.0352723796131,23.684045681725625
G0856,90.04289838514518,23.68471690237416
G0740,90.0384723334856,23.688730406838626
G0974,90.04769437673409,23.689320723407306
G0857,90.04279674515472,23.689227187431797
G0975,90.04759287930085,23.693831025368013
G0741,90.03857961108045,23.693515648599547
G0858,90.04290442877868,23.693584041066256
G0742,90.03894857913046,23.69942987826294
G0976,90.04749135668469,23.69834132429186
G0859,90.042593389508,23.698247748433573
G0623,90.03518569454592,23.6872192336768
G0860,90.04261303114905,23.70273350563403
G0743,90.0385170799218,23.70066780170271
G0977,90.04738980888177,23.70285162017839
G0978,90.04728823588826,23.707361913027075
G0861,90.04324033817711,23.706717802498844
G0979,90.04735154233833,23.710643464966477
G0862,90.04342285789637,23.71114504414895
G4366,90.18983308293313,23.687455151785663
G4250,90.18483813177708,23.691876968214412
G4484,90.19463484554021,23.692054918539633
G4367,90.189736476672,23.691966020701717
G4485,90.19453838319576,23.696565803409598
G4368,90.18963984643752,23.69647688661897
G4251,90.18474133365623,23.696387815146014
G4252,90.18464451151682,23.700898659077072
G4486,90.19444189691595,23.70107668528153
G4369,90.18954319222608,23.700987749536946
G4834,90.20942603041448,23.68780973960254
G4601,90.19953323834017,23.69214366172512
G4718,90.20443165503023,23.69223225025515
G4835,90.20933009556884,23.6923206841267
G4602,90.19943694388938,23.696654565514844
G4719,90.20433552847676,23.69674317293169
G4836,90.2092341369163,23.6968316256571
G4603,90.19934062554482,23.701165466307803
G4837,90.20913815445317,23.701342564193247
G4720,90.20423937807112,23.701254092612714
G5185,90.22412099110579,23.68807405687597
G4952,90.21422855991439,23.692408963336742
G5069,90.21912704802524,23.692497087882273
G5186,90.22402555985984,23.692585057760272
G4953,90.21413276916637,23.696919923688064
G5070,90.21903142518539,23.697008067021553
G5187,90.22393010493174,23.697096055654576
G5071,90.2189357786182,23.701519043169093
G5188,90.22383462631794,23.70160705055838
G4954,90.2140369546494,23.70143088104638
G4019,90.17475004011676,23.70523081687847
G3902,90.1698512636404,23.705141243203993
G4136,90.17964884070223,23.70532023581386
G3903,90.16975388944122,23.709652023966463
G4137,90.17955180250716,23.709831054719977
G4020,90.17465283391782,23.70974161672924
G4021,90.17455560360608,23.71425241357547
G3904,90.16965649108768,23.714162801723123
G4138,90.17945474024093,23.714341870622818
G4139,90.17935765389988,23.718852683521927
G4838,90.20904214817588,23.70585349973468
G4604,90.19924428330289,23.705676364103525
G4721,90.20414320380968,23.705765009297767
G4839,90.2089461180808,23.710364432280894
G4605,90.1991479171599,23.71018725890152
G4722,90.20404700568884,23.71027592298635
G4840,90.2088500641643,23.71487536183142
G4606,90.19905152711226,23.714698150701313
G4723,90.20395078370494,23.714786833677987
G4841,90.20875398642275,23.719386288385778
G5072,90.21884010832008,23.706030016324416
G5189,90.22373912401481,23.706118042471214
G4955,90.21394111635989,23.70594183541123
G4956,90.2138452542942,23.71045278678213
G5073,90.21832882938251,23.70996661048022
G5190,90.22326410249374,23.709062936834417
G4957,90.21332515136939,23.714745889906276
G5074,90.2164823158839,23.71304198586661
G4958,90.21225643178995,23.719003833596116
G4370,90.18944651403402,23.70549860945516
G4253,90.18454766535518,23.705409500007107
G4487,90.19434538669712,23.70558756415498
G4371,90.1893498118577,23.710009466373116
G4254,90.18445079516765,23.70992033793561
G4488,90.19424885253565,23.71009844002943
G4372,90.18925757602928,23.714505652430084
G4489,90.19415229442788,23.71460931290442
G4255,90.1843539009506,23.714431172862128
G4256,90.18425698270033,23.71894200478617
G4022,90.1744583491779,23.718763207416682
G3905,90.16955906857605,23.7186735764735
G4023,90.17436107062962,23.7232739982524
G3906,90.16946162190268,23.723184348217092
G4140,90.17900169779607,23.723070541515572
G4024,90.17403666811384,23.726031969533423
G4141,90.17722627124154,23.72576996091212
G3907,90.16952726712236,23.72619610227319
G4959,90.21136722017556,23.72190917062776
G4607,90.1989551131563,23.719209039502413
G4724,90.20385453785437,23.71929774137219
G4725,90.20450122299869,23.72343380792277
G4608,90.19875824608212,23.72238744728274
G4842,90.20816074264164,23.72323294598985
G5416,90.23420289495549,23.6747163624094
G5299,90.22930500705816,23.674628776619468
G5534,90.23900594947392,23.67931485955845
G5417,90.23410787023586,23.679227409662065
G5300,90.22920981458594,23.679139805188
G5535,90.2389110689639,23.683825922477478
G5301,90.229114598484,23.683650830769217
G5418,90.23401282192809,23.683738453928658
G5419,90.23391775002857,23.68824949520869
G5302,90.22901935874872,23.68816185336262
G5536,90.23881616490375,23.688336982411187
G5420,90.23382265453375,23.692760533501684
G5303,90.22892409537653,23.692672872967748
G5537,90.23872123728988,23.692848039359106
G5421,90.23372753544001,23.697271568807164
G5304,90.22882880836382,23.69718388958411
G5538,90.2386262861187,23.697359093320745
G5422,90.23363239274379,23.70178260112464
G5305,90.228733497707,23.701694903211223
G5539,90.23853131138664,23.701870144295622
G5653,90.24371460333265,23.688424314967126
G5654,90.24361984360331,23.692935390537006
G5888,90.25341712673564,23.69310962884235
G5771,90.24851847343243,23.693022587032413
G5889,90.25332267935362,23.69762073857475
G5772,90.24842385811712,23.697533678207517
G5655,90.24352506035828,23.697446463121857
G5890,90.25322820853556,23.702131845324107
G5773,90.24832921932416,23.702044766398334
G5656,90.24343025359397,23.701957532721185
G5423,90.23353722644146,23.70629363045364
G5306,90.22863816340248,23.706205913848624
G5540,90.2384363130901,23.706381192283267
G5307,90.2290069794692,23.70952793988628
G5424,90.23364126885777,23.710467718565674
G5541,90.23834129122552,23.710892237283204
G5542,90.23843040175537,23.71437595009816
G5425,90.2357236137586,23.71313279440177
G5891,90.25313371427791,23.70664294908995
G5774,90.24823455704997,23.706555851604406
G5657,90.24333542330682,23.70646859933452
G5658,90.24324056949325,23.710979662961385
G5892,90.25303919657709,23.7111540498718
G5775,90.24813987129097,23.71106693382524
G5776,90.24802910936305,23.71405278671173
G5893,90.25295768798458,23.71408085896191
G5659,90.24300460700861,23.714225134173144
G5894,90.2547996772999,23.721026528066865
G5778,90.24967504151469,23.726401909525425
G5895,90.25315716282648,23.725029020418027
G5662,90.24386485086393,23.73044122637325
G5779,90.2479684195154,23.72936900857557
G5896,90.2526608912707,23.72919842314963
G5780,90.24766609009887,23.73362230013415
G5663,90.2427830239636,23.73355109600616
G5546,90.23958575741948,23.734461906128754
G5897,90.25256625630047,23.733709509004324
G5664,90.24267095235615,23.738045981979813
G5781,90.24757126335598,23.738133364433537
G5898,90.25247159786565,23.73822059187214
G5782,90.24747641310323,23.742644425744327
G5665,90.24257593375724,23.742557024687947
G5899,90.25237691596266,23.74273167175261
G5900,90.2522822105879,23.74724274864526
G5783,90.24738153933704,23.74715548406606
G5666,90.24248089160321,23.74706806440578
G5547,90.23783044402627,23.738047077444982
G5430,90.2329804565158,23.738393980130034
G5313,90.22814435548554,23.73874622500914
G5314,90.22787463721664,23.742293891260125
G5431,90.23277504577226,23.74238175744285
G5548,90.23767547796636,23.74246946858646
G5549,90.23758026742807,23.74698048966742
G5315,90.22777908992063,23.7468048749684
G5432,90.23267966685331,23.74689275985396
G5667,90.2423858258905,23.75157910113284
G5901,90.25218748173782,23.751753822549617
G5784,90.24728664205385,23.751666539398254
G5668,90.24229073661546,23.75609013486863
G5902,90.25209272940884,23.756264893465183
G5785,90.24719172125006,23.756177591740425
G5669,90.24219562377456,23.76060116561268
G5903,90.25199795359737,23.76077596139151
G5786,90.24709677692208,23.76068864109211
G5670,90.24210048736418,23.765112193364516
G4373,90.1896061592642,23.71882613263139
G4490,90.19405571237019,23.719120182779456
G4257,90.18397810646697,23.72180430292593
G4491,90.19437217569114,23.721986088615978
G4374,90.19085663892697,23.72177351472349
G5196,90.22457947983357,23.739333551082183
G5197,90.22326992699712,23.742425956067486
G5080,90.22018348884671,23.74394926548659
G5198,90.2228785366717,23.746716835013753
G5081,90.21973155314944,23.746949068335535
G3320,90.14506302882558,23.718223099295745
G3203,90.14016389381862,23.71813253938937
G3321,90.14496474158211,23.722733775084443
G3438,90.14986406906557,23.722824199428207
G3204,90.14006543847223,23.722643195888224
G3205,90.13996695871064,23.727153849372144
G3439,90.14976592559675,23.727334891461417
G3322,90.14486642996505,23.727244447859484
G3323,90.14476809397068,23.73175511762037
G3440,90.14966775779229,23.73184558048176
G3671,90.15976057989923,23.718493850085547
G3554,90.1548613719075,23.718403754646918
G3789,90.16456308260172,23.723093239681475
G3672,90.15966279698674,23.723004583546047
G3555,90.15476342088098,23.722914468916432
G3790,90.16599757534742,23.725622845959894
G3673,90.15810565441247,23.726450780926115
G3556,90.15466345100246,23.727423309905145
G3557,90.15412204805747,23.731810728296583
G3558,90.15439121851688,23.736513180471793
G3675,90.15768089501883,23.737532451073577
G3676,90.15744230330867,23.74035420424927
G3559,90.15437137383464,23.740957295878715
G3560,90.15418567786413,23.745247608856356
G3677,90.15698511019762,23.74424409216223
G3206,90.1398684545301,23.73166449984063
G3441,90.14956956564845,23.73635626648877
G3207,90.1397699259269,23.736175147293203
G3324,90.14466973359531,23.736265784366644
G3442,90.14947134916152,23.740866949481934
G3325,90.14457134883521,23.74077644809778
G3208,90.13967137289733,23.74068579172935
G3443,90.14929944636896,23.7450192569611
G3326,90.14467961578846,23.745100636153225
G3209,90.13954642973813,23.744605763653134
G3327,90.14589414678268,23.747806669947696
G3444,90.14712955178553,23.74768694840508
G5082,90.21966261502843,23.750364458945782
G5199,90.22280438742395,23.75120858157726
G5200,90.22386664029808,23.75507313749654
G5201,90.22493683543807,23.758348017246764
G5550,90.2374850332894,23.751491507756356
G5316,90.22768351894089,23.751315855682165
G5433,90.23258426429231,23.7514037592718
G5551,90.23738977554676,23.756002522852782
G5317,90.22758792427378,23.755826833400917
G5434,90.23248883808564,23.755914755695873
G5318,90.22762885290642,23.76029376620509
G5435,90.23239338822967,23.760425749125726
G5552,90.23729449419653,23.76051353495622
G5319,90.22817082485551,23.764483429462985
G5787,90.24700180906633,23.765199687452807
G5904,90.25190315429982,23.76528702632809
G5671,90.24200532738072,23.76962321812365
G5905,90.25180833151265,23.769798088274456
G5788,90.24690681767922,23.769710730822055
G5789,90.24681180275714,23.77422177119937
G5906,90.25171348523222,23.77430914723014
G5672,90.2419101438206,23.774134239889612
G5790,90.24671676429651,23.778732808584277
G5673,90.24229079995206,23.778390962831757
G5436,90.23229791472083,23.76493673956086
G5553,90.23719918923511,23.7650245440662
G5320,90.22929323560888,23.767820753071653
G5437,90.2324410741755,23.769275871703872
G5554,90.23710386065892,23.769535550182233
G5438,90.23347722452573,23.77339595001209
G5555,90.23700850846433,23.77404655330384
G5439,90.23446643887956,23.77630695054673
G6021,90.25680452302299,23.76537420998737
G6255,90.26660733077141,23.76554811164604
G6139,90.26161142961749,23.769972337429323
G6022,90.25670986883931,23.769885290477873
G6256,90.26651301380548,23.77005922912583
G6140,90.26151692063111,23.774483433442754
G6023,90.25661519120412,23.774396367978927
G6257,90.26641867347146,23.774570343618645
G6141,90.26142238823135,23.778994526467496
G6024,90.25652049011383,23.778907442490052
G5907,90.25161861545497,23.778820203194652
G5791,90.24662170229375,23.78324384297629
G5674,90.24312031618919,23.783009299019376
G5908,90.25152372217732,23.783331256167518
G5792,90.24652661674527,23.787754874374947
G5675,90.24342887729219,23.787383408916543
G5909,90.25142880539566,23.787842306148264
G5793,90.24649729993655,23.792218232993218
G5676,90.24367214093022,23.79098990301883
G5910,90.25133386510643,23.79235335313641
G5556,90.23723249292166,23.7776882151711
G4044,90.17292966781547,23.81910380147579
G4045,90.17329121810474,23.822553174279406
G3578,90.15209357033773,23.828502607990625
G3579,90.15276875198539,23.831140279998838
G3696,90.15684317538545,23.83297585504467
G3813,90.16306018610716,23.832445671684862
G3580,90.15254668490269,23.835805216183374
G3697,90.15721033372824,23.83577194060867
G3814,90.16211395057302,23.835862379743432
G4162,90.17720914644944,23.82329423948667
G3929,90.16797686711455,23.828770192368886
G4046,90.17277890245671,23.82731886651944
G4163,90.17702034972014,23.82711129071898
G4047,90.1720191398676,23.831532075400876
G3930,90.16714217674159,23.831466868642828
G4164,90.17692266031418,23.831622028367295
G3931,90.16701759171737,23.835952663188856
G4048,90.17192125711952,23.836042790941836
G4165,90.17682494673768,23.836132762999302
G4630,90.19567534864575,23.823954929510137
G4512,90.18951985540022,23.82051950149212
G4278,90.18399407893878,23.820208241688626
G4395,90.18654961699882,23.81976261917935
G4396,90.18692445186443,23.8227799128294
G4513,90.19168500440944,23.823211015111077
G4631,90.1957369114308,23.827378914864138
G4749,90.20144574060926,23.832380927100253
G4866,90.2039300288997,23.831724467125955
G4632,90.19641266969776,23.832118162202867
G4633,90.19643994653445,23.836491094212548
G4867,90.2065493636243,23.83758556407127
G4750,90.20116533613947,23.83660829898161
G4279,90.18215234117302,23.822895079781343
G4514,90.19173054850425,23.82738015854122
G4280,90.18192372520375,23.827201068963056
G4397,90.18682712481238,23.82729069157149
G4515,90.19163336650982,23.831890953260785
G4281,90.18182620493127,23.83171182566813
G4398,90.18672977367707,23.83180146730032
G4516,90.19153616047024,23.836401744967862
G4282,90.18172866053006,23.836222579358175
G4399,90.18663239845483,23.83631224001538
G4751,90.20124686497722,23.841091114328023
G4634,90.19634288567418,23.841001901866928
G4868,90.20615086824914,23.841180171042197
G4869,90.20605412192909,23.84569101350842
G4635,90.19624580080324,23.845512706509133
G4752,90.20114994937988,23.84560193789875
G4870,90.2059573516783,23.850201852964535
G4636,90.19614869191793,23.85002350813869
G4753,90.20105300981001,23.85011275845809
G4637,90.19605155901458,23.85453430675511
G5794,90.2468482635619,23.796701198676935
G5911,90.25123890130604,23.79686439713147
G5795,90.24718665825738,23.801256455530375
G5912,90.25114391399089,23.801375438132983
G5796,90.24753669637899,23.80540352129683
G5913,90.25104890315737,23.805886476140458
G5797,90.24804863616674,23.810247685569486
G5914,90.2509538688019,23.810397511153425
G5798,90.24763502910189,23.815162240547007
G5915,90.25085881092089,23.814908543171406
G5916,90.25076372951077,23.81941957219392
G5799,90.24744377921473,23.81927062571253
G5800,90.24741489915418,23.82390129005371
G6031,90.25585692543831,23.810484880309865
G6032,90.25576203657829,23.814995930884397
G6149,90.26066528572305,23.815083163015384
G6150,90.26057054244205,23.819594229120458
G6033,90.25566712423092,23.819506978464698
G6151,90.2604757757119,23.824105292232083
G6034,90.25557218839262,23.824018023050304
G5917,90.25066862456788,23.823930598220496
G6152,90.260380985529,23.82861635234977
G5918,90.25057349608868,23.828441621250647
G5218,90.22277674086634,23.838645584906505
G4984,90.20973514265292,23.838253831000348
G5568,90.23593332473274,23.833779266166033
G5451,90.23184625772085,23.834406260831386
G5452,90.23077007612147,23.837115103224313
G5335,90.22616413232606,23.837586586604075
G5336,90.2257671201894,23.841534840368908
G5801,90.24729762083358,23.82844516060112
G5802,90.24696307604235,23.83293708189089
G5685,90.24005962236484,23.83379551759359
G5803,90.2457308469313,23.83773806371031
G5569,90.23567109578923,23.837200282323995
G5686,90.24057183863872,23.83729107925438
G5804,90.2453837522868,23.841887017502287
G5570,90.23557538888572,23.841711240471845
G5687,90.24047955876907,23.84179920687263
G6035,90.25547722905976,23.828529064640737
G6153,90.26028617188977,23.833127409473047
G6036,90.2553822462288,23.833040103235508
G5919,90.25047834406953,23.8329526412839
G6154,90.26019133479065,23.837638463601426
G6037,90.25528723989609,23.83755113883415
G5920,90.25038316850687,23.837463658319777
G6038,90.25519221005808,23.842062171436197
G5921,90.25028796939708,23.841974672357807
G6155,90.260096474228,23.842149514734462
G5219,90.22098602103402,23.8416157661113
G4985,90.210998944857,23.841327202315505
G5102,90.21591334865353,23.841847050692017
G5103,90.21586253877786,23.845868697375785
G5220,90.22076678299379,23.8459573056274
G4986,90.21095831840901,23.845779933335116
G5104,90.21576610717626,23.850379574526364
G4987,90.210861717481,23.850290791654967
G4988,90.2107650926604,23.8548016469655
G5105,90.2156696517239,23.85489044866888
G3463,90.14971921095031,23.837632967796676
G3932,90.16691951554361,23.8404633565864
G4049,90.17182335015544,23.840553503464726
G4166,90.17672720898697,23.840643494614515
G3933,90.16682141510834,23.844974046964108
G4050,90.17172541897165,23.845064212969056
G4167,90.17662944705837,23.84515422321246
G4168,90.17653166094816,23.849664948792647
G3934,90.16672329040784,23.849484734321496
G4051,90.17162746356445,23.84957491945435
G3935,90.16662514143842,23.853995418658084
G3698,90.15711191914627,23.840282595656497
G3581,90.15220815744438,23.840191981611095
G3815,90.16201570519328,23.840373053982624
G3816,90.16191743551025,23.8448837252007
G3699,90.1570134802192,23.84479324768191
G3582,90.15210954927697,23.844702614410853
G3583,90.15201091671894,23.84921324418642
G3700,90.15691501694327,23.849303896684436
G3817,90.16181914152018,23.849394393397162
G3818,90.16172082321938,23.85390505857154
G3464,90.14904080180693,23.840755785041
G3465,90.1477979076272,23.844923300956886
G3348,90.144649379613,23.846758517533203
G3349,90.14311919442417,23.849695616267184
G3466,90.14710684088895,23.849122435906203
G3350,90.14213039081038,23.85356617718229
G3701,90.15681652931481,23.85381454266359
G3584,90.15191225976653,23.853723870937323
G3585,90.15181357841601,23.858234494663066
G3702,90.15671801733005,23.858325185618867
G3819,90.16162248060411,23.858415720723336
G3586,90.15171487266367,23.86274511536318
G3820,90.16152411367064,23.86292637985208
G3703,90.15661948098527,23.86283582554981
G3587,90.15161614250574,23.867255733037176
G3704,90.15652092027676,23.867346462455924
G3467,90.14700801461635,23.853633043395842
G3233,90.13888374417698,23.8545346256579
G3468,90.14690916390381,23.85814364785904
G3351,90.14200477383527,23.858052645209888
G3234,90.1374842362077,23.858247329886243
G3352,90.14190572927899,23.86256322734928
G3469,90.14681028874763,23.862654249295304
G3235,90.13700119429959,23.86247204952823
G3470,90.14671138914404,23.867164847704153
G3353,90.14180666023348,23.86707380645997
G4052,90.17152948393012,23.85408562292013
G4169,90.17643385065264,23.854175671354596
G4170,90.1763360161681,23.858686390897823
G3936,90.16652696819635,23.85850609997338
G4053,90.17143148006495,23.858596323365905
G3937,90.1664287706779,23.863016778266907
G4171,90.17623815749086,23.863197107421843
G4054,90.17133345196525,23.863107020791187
G4172,90.17614027461718,23.867707820926185
G3938,90.16633054887939,23.867527453538184
G3236,90.13690195581589,23.866982609307733
G3471,90.1466124650893,23.871675443085106
G3354,90.141707566695,23.87158438254146
G3237,90.1368026927974,23.871493166056737
G3472,90.14651351657969,23.87618603543768
G3355,90.14160844865978,23.87609495559328
G3238,90.13670340524034,23.87600371977478
G3473,90.14641454361143,23.880696624761388
G3356,90.14150930612409,23.880605525614932
G3239,90.13660409314096,23.88051427046135
G3821,90.16142572241525,23.86743703595729
G3588,90.15151738793853,23.871766347684563
G3705,90.15642233520077,23.87185709633672
G3822,90.16132730683422,23.871947689038468
G3706,90.15632372575358,23.876367727191724
G3823,90.16122886692385,23.87645833909515
G3589,90.15141860895824,23.876276959304867
G3707,90.15622509193143,23.880878355020446
G3590,90.15131980556117,23.8807875678976
G3824,90.16113040268037,23.880968986126838
G3708,90.15612643373063,23.885388979822405
G3825,90.16103191410008,23.88547963013305
G3591,90.15122097774358,23.88529817346227
G3826,90.16093340117924,23.88999027111331
G3592,90.15112212550171,23.8898087759984
G3709,90.1560277511474,23.889899601597122
G3710,90.15592904417804,23.894410220344106
G3593,90.15102324883183,23.89431937550551
G3827,90.16083486391412,23.894500909067126
G3711,90.15583031281878,23.89892083606287
G4283,90.18163109199642,23.840733330032705
G4517,90.19143893038184,23.840912533661978
G4400,90.18653499914198,23.840823009716217
G4284,90.1815334993267,23.84524407769124
G4518,90.19134167624095,23.845423319342647
G4401,90.18643757573483,23.845333776402327
G4285,90.18143588251718,23.849754822333296
G4519,90.19124439804388,23.849934102009392
G4402,90.18634012822969,23.849844540073235
G4520,90.19114709578696,23.854444881661728
G4286,90.18133824156416,23.8542655639584
G4403,90.18624265662288,23.854355300728468
G4404,90.1861451609107,23.858866058367525
G4287,90.18124057646395,23.85877630256605
G4521,90.19104976946649,23.858955658299166
G4288,90.18114288721287,23.863287038155786
G4405,90.18604764108946,23.86337681298994
G4522,90.19095241907881,23.863466431921243
G4523,90.19085504462022,23.867977202527467
G4406,90.1859500971555,23.867887564595232
G4871,90.20586055749312,23.854712689410054
G4754,90.20095604626391,23.85462357600557
G4638,90.19595440208951,23.859045102357914
G4872,90.20576373936989,23.85922352284449
G4755,90.20085905873792,23.859134390540707
G4639,90.19585722113906,23.863555894946614
G4756,90.20076204722837,23.86364520206301
G4640,90.19576001615954,23.86806668452075
G4757,90.20066501173162,23.868156010572015
G4641,90.19566278714727,23.872577471079815
G5106,90.21557317241714,23.859401319802842
G4989,90.21066844394358,23.859312499266217
G5107,90.21547666925234,23.86391218792778
G4990,90.21057177132685,23.86382334855664
G4873,90.20566689730492,23.86373435326737
G4991,90.21047507480661,23.8683341948363
G4874,90.20557003129457,23.868245180678215
G5108,90.21538014222583,23.868423053043212
G4992,90.21037835437915,23.8728450381047
G5109,90.21528359133397,23.87293391514866
G4055,90.1712353996273,23.86761771519551
G4056,90.17113732304739,23.872128406578376
G4173,90.17604236754342,23.872218531410343
G3939,90.16623230279706,23.87203812578672
G4057,90.17103922222181,23.876639094939314
G4174,90.17594443626581,23.876729238873867
G3940,90.16613403242721,23.87654879501205
G4058,90.17094109714684,23.881149780277834
G3941,90.16603573776612,23.88105946121366
G4175,90.17584648078066,23.881239943316253
G4289,90.18104517380719,23.86779777072712
G4407,90.18585252910508,23.87239831318291
G4524,90.19075764608704,23.87248797011736
G4290,90.18094743624326,23.872308500279548
G4408,90.18575493693453,23.876909058752503
G4291,90.18084967451733,23.876819226812625
G4292,90.18075188862572,23.881329950325842
G4409,90.18565732064017,23.88141980130352
G4293,90.18065407856473,23.88584067081873
G4410,90.18555968021826,23.885930540835492
G4758,90.20056795224394,23.872666816067227
G4759,90.20047086876168,23.877177618548174
G4525,90.19066022347558,23.87699873469044
G4642,90.19556553409858,23.877088254623345
G4760,90.20037376128118,23.881688418014377
G4526,90.19056277678213,23.881509496246213
G4643,90.19546825700976,23.881599035150856
G4761,90.20027662979875,23.88619921446535
G4527,90.19046530600305,23.88602025478422
G4644,90.19537095587715,23.886109812661864
G4875,90.20547314133518,23.872756005076543
G4993,90.21028161004081,23.87735587836138
G5110,90.2151870165731,23.87744477424365
G4876,90.20537622742306,23.87726682646187
G4994,90.21018484178795,23.881866715605845
G5111,90.21509041793955,23.881955630327692
G4877,90.20527928955453,23.88177764483373
G4995,90.21008804961689,23.88637754983762
G5112,90.21499379542969,23.88646648340031
G4878,90.20518232772595,23.88628846019162
G4059,90.17084294781877,23.88566046259345
G4176,90.17574850108427,23.885750644737026
G3942,90.16593741881007,23.885570124391098
G4060,90.17074477423387,23.890171141885695
G3943,90.16583907555535,23.890080784543866
G4061,90.17064657638844,23.89468181815407
G3944,90.16574070799821,23.894591441671487
G4062,90.17054835427875,23.899192491398104
G3945,90.16564231613494,23.89910209577347
G3946,90.1655438999618,23.90361274684934
G4996,90.20999123352398,23.890888381056236
G5113,90.21489714903984,23.89097733346103
G4879,90.20508534193364,23.89079927253508
G4997,90.20989439350552,23.895399209261193
G5114,90.21480047876634,23.895488180509368
G4880,90.20498833217391,23.89531008186362
G4998,90.20979752955789,23.899910034452027
G5115,90.21470378460552,23.89999902454484
G4881,90.2048912984431,23.89982088817677
G4882,90.20479424073754,23.904331691474034
G2260,90.10166960368697,23.685828895382905
G2144,90.09667207052024,23.690247581889178
G2261,90.10156997678365,23.69033941754043
G2378,90.10646790776892,23.690431098597823
G2145,90.0965722510754,23.694758081446274
G2262,90.10147032515847,23.694849936676064
G2379,90.10636842396715,23.694941637279072
G2146,90.09647240686337,23.699268577979684
G2263,90.10137064880767,23.69936045278931
G2380,90.10626891548137,23.69945217293923
G2962,90.13105655222407,23.686376545938323
G2846,90.12605987809705,23.6907962768264
G3080,90.13585601051126,23.69097793829645
G2963,90.13095793206797,23.6908871848677
G2964,90.13085928743948,23.695397820782965
G3081,90.13575753372862,23.695488593559713
G2847,90.12596106562643,23.69530689336073
G2848,90.12586222863813,23.69981750687916
G2965,90.13076061833488,23.69990845368362
G3082,90.13565903251146,23.69999924580966
G2494,90.11146515477034,23.686012063845048
G2729,90.12116184864011,23.69070521417565
G2612,90.11626384373872,23.69061399691856
G2495,90.11136586343446,23.690522625058243
G2730,90.12106286833111,23.69521581129611
G2613,90.11616469559506,23.695124574592214
G2496,90.11126654745988,23.695033183252164
G2731,90.1209638634628,23.699726405399378
G2614,90.1160655228505,23.699635149247378
G2497,90.11116720684284,23.699543738426286
G2147,90.09637253788037,23.703779071488935
G2264,90.1012709477275,23.7038709658797
G2381,90.10616938230777,23.70396270557782
G2382,90.10606982444263,23.708473235194358
G2265,90.10117122191417,23.708381475946727
G2148,90.09627264412264,23.70828956197351
G2266,90.10107147136395,23.7128919829899
G2383,90.10597024188218,23.712983761788344
G2149,90.09617272558638,23.71280004943293
G2267,90.10097169607305,23.717402487008744
G2849,90.12576336712839,23.704328117381216
G3083,90.13556050685604,23.704509895045813
G2966,90.13066192475043,23.7044190835692
G2967,90.13056320668242,23.708929710439193
G3084,90.13546195675866,23.709020541267677
G2850,90.12566448109347,23.7088387248664
G2851,90.12556557052967,23.713349329334225
G2968,90.13046446412713,23.71344033429312
G3085,90.13536338221562,23.713531184474757
G2852,90.12546663543324,23.71785993078421
G2615,90.11596632550136,23.704145720883577
G2498,90.1110678415796,23.704054290580157
G2732,90.12086483403148,23.704236996484976
G2733,90.12076578003341,23.708747584552405
G2616,90.11586710354385,23.70865628950032
G2499,90.11096845166638,23.708564839713265
G2734,90.12066670146483,23.713258169601186
G2617,90.11576785697422,23.713166855097114
